id,time,y,median,piLower,piUpper,censored
201,85.5004,0.3927,0.811322,0.342868,0.998647,0
202,61.7026,0.1867,0.0772999,0.00126485,0.389302,0
202,65.9709,0.2145,0.151209,0.00570193,0.632809,0
202,66.1321,0.2132,0.154362,0.00597329,0.642665,0
202,68.0882,0.2331,0.196482,0.0120132,0.733158,0
202,78.5207,0.3814,0.565611,0.153965,0.981671,0
202,78.7988,0.4102,0.578153,0.163306,0.983349,0
202,79.5923,0.415,0.609222,0.191372,0.987454,0
202,80.0275,0.4162,0.627196,0.20373,0.988739,0
202,82.1292,0.4538,0.695251,0.28373,0.994225,0
203,58.0084,0.1559,0.0417103,0.000207296,0.281027,0
203,61.2173,0.2,0.0710017,0.000637439,0.395977,0
203,61.5428,0.218,0.07584,0.0006855,0.409876,0
203,64.3301,0.2527,0.117365,0.00154344,0.540458,0
203,68.953,0.3694,0.24026,0.00775005,0.761729,0
203,69.04,0.3739,0.241815,0.00811836,0.765285,0
203,71.2407,0.434,0.304535,0.0174386,0.854128,0
203,75.0444,0.5341,0.443424,0.0626183,0.936401,0
203,81.8576,0.7348,0.712162,0.234914,0.992343,0
204,62.4261,0.2344,0.0826343,0.000826024,0.411169,0
204,63.7104,0.2455,0.102555,0.00126395,0.44553,0
204,66.0749,0.3089,0.151711,0.0029688,0.526583,0
204,66.9995,0.352,0.174085,0.00412607,0.565373,0
204,71.9386,0.4793,0.329255,0.017499,0.788995,0
204,71.9759,0.48,0.330459,0.0177023,0.790569,0
204,73.2085,0.527,0.378787,0.0252342,0.842733,0
204,74.0102,0.5489,0.40697,0.0306388,0.874892,0
205,59.4634,0.0053,0.0626207,0.000345831,0.344939,0
205,61.9155,0.0044,0.0919586,0.000848014,0.421089,0
205,70.0682,0.2648,0.275254,0.0145679,0.771332,0
205,71.627,0.4196,0.320034,0.0250569,0.8182,0
205,76.3643,0.8834,0.488792,0.0880183,0.946238,0
206,57.2791,0.0014,0.0395077,0.00024159,0.285254,0
206,61.9931,0.0082,0.0889225,0.00114156,0.452441,0
206,65.3227,0.0191,0.14422,0.00400716,0.582165,0
206,68.1657,0.0253,0.214153,0.00988378,0.699382,0
206,79.6677,0.3598,0.628257,0.162755,0.977641,0
206,85.8236,0.7295,0.841195,0.41581,0.996896,0
207,67.7843,0.1207,0.170582,0.00343759,0.64599,0
207,68.5468,0.1474,0.185616,0.00463088,0.67681,0
207,75.6146,0.2792,0.418897,0.0441001,0.919794,0
207,79.6107,0.4124,0.585397,0.138726,0.974469,0
207,80.694,0.4538,0.624447,0.175876,0.981357,0
208,65.3777,0.0068,0.132211,0.00258097,0.536754,0
208,65.7831,0.0268,0.142341,0.00293234,0.559943,0
208,67.1995,0.0209,0.175704,0.00440441,0.638223,0
208,69.0848,0.0335,0.231803,0.00796987,0.702604,0
208,70.5961,0.0483,0.282166,0.0138467,0.755821,0
208,70.8485,0.0566,0.29038,0.0150493,0.764062,0
208,72.4562,0.0702,0.347955,0.0229174,0.827157,0
208,72.8683,0.0964,0.362703,0.0255753,0.843587,0
208,73.4137,0.0833,0.379324,0.0301253,0.862044,0
209,58.0278,0.0023,0.0403095,0.000257721,0.259566,0
209,59.8204,0.0236,0.0556053,0.000600355,0.309734,0
209,70.3952,0.1031,0.264241,0.0153937,0.774812,0
209,83.4056,0.7304,0.748271,0.28659,0.996168,0
209,83.4449,0.7515,0.750901,0.287701,0.996253,0
209,85.9319,0.85,0.826308,0.374131,0.998697,0
210,58.5264,0.1938,0.043994,0.000501145,0.293044,0
210,64.927,0.2772,0.125886,0.00369541,0.519344,0
210,67.8049,0.3395,0.19622,0.00859152,0.666387,0
210,69.9343,0.3841,0.257285,0.015865,0.770551,0
210,74.7355,0.475,0.414341,0.0531428,0.916647,0
210,75.004,0.4808,0.427229,0.0554712,0.921868,0
210,80.0553,0.6074,0.617502,0.152646,0.978944,0
211,62.8659,0.158,0.113766,0.00171415,0.471766,0
211,70.741,0.277,0.317197,0.0148297,0.82918,0
211,81.3221,0.5496,0.691638,0.205161,0.98852,0
211,85.0453,0.6241,0.80676,0.371097,0.99686,0
211,85.1425,0.6201,0.809028,0.37804,0.996959,0
212,66.4528,0.506,0.137466,0.00479601,0.635694,0
212,76.1487,0.9278,0.484632,0.0663259,0.934332,0
212,76.9651,0.9605,0.518787,0.0781422,0.945046,0
212,81.2991,0.9683,0.673379,0.190119,0.989711,0
212,84.1474,1.0006,0.758105,0.297457,0.995331,0
212,84.6018,1.0028,0.768525,0.323463,0.996103,0
213,46.7186,-0.0092,0.00525554,5.89646e-06,0.115342,0
213,53.4906,0.0139,0.0188191,6.70432e-05,0.183181,0
213,59.641,0.0104,0.0530765,0.000510216,0.316647,0
213,61.6465,0.0266,0.0743701,0.000964485,0.390776,0
213,66.3018,0.0627,0.147271,0.00382997,0.578005,0
213,73.5039,0.1773,0.356899,0.0372216,0.890558,0
213,73.5487,0.1526,0.357802,0.037662,0.89171,0
213,85.7697,0.5885,0.800569,0.384108,0.99811,0
214,54.3178,0.0078,0.028972,1.13559e-05,0.194625,0
214,58.2801,0.0048,0.0540471,5.04263e-05,0.283905,0
214,71.4428,0.0361,0.294782,0.0081787,0.814177,0
214,72.0168,0.0417,0.309916,0.0108276,0.831956,0
214,81.4392,0.4961,0.685297,0.171278,0.988588,0
214,81.7503,0.5377,0.694689,0.18667,0.98969,0
214,85.7553,0.7991,0.816186,0.32264,0.996789,0
215,61.4564,0.2082,0.0675148,0.000537516,0.393448,0
215,62.196,0.2536,0.0757388,0.000664773,0.422543,0
215,65.4842,0.5367,0.11945,0.00178967,0.569728,0
215,66.0889,0.5827,0.132298,0.00220184,0.59947,0
215,66.3355,0.6064,0.137648,0.00239619,0.612694,0
215,76.3062,0.9879,0.456857,0.0567731,0.938354,0
216,67.5523,0.1008,0.17373,0.00697974,0.663012,0
216,71.0361,0.2213,0.269194,0.0205358,0.811315,0
216,71.5331,0.2494,0.28446,0.0236112,0.829417,0
216,72.971,0.3128,0.340895,0.0349949,0.87372,0
216,73.1353,0.3244,0.345473,0.0363309,0.879632,0
216,73.9747,0.3536,0.372617,0.0451332,0.906213,0
217,51.5144,-0.0011,0.0117509,2.74403e-05,0.155585,0
217,52.692,0.0064,0.0146473,3.92008e-05,0.175408,0
217,55.1393,0.0089,0.0232427,8.86969e-05,0.216342,0
217,74.6034,0.8321,0.366309,0.0388299,0.879554,0
217,78.992,0.9656,0.522499,0.115914,0.954936,0
218,57.3294,0.0294,0.0413377,0.000207245,0.261763,0
218,57.7459,0.0507,0.0445789,0.000240713,0.269938,0
218,69.7802,0.228,0.261213,0.011042,0.75123,0
218,69.9035,0.2025,0.265143,0.0114434,0.758057,0
218,76.1046,0.4566,0.47865,0.0675674,0.935975,0
218,87.7128,0.8868,0.857509,0.440302,0.99856,0
218,88.8124,0.9062,0.879763,0.477771,0.998979,0
218,89.2259,0.9237,0.886556,0.506297,0.999106,0
219,66.0737,0.081,0.180845,0.0024122,0.571945,0
219,66.3111,0.0856,0.186571,0.00256507,0.580565,0
219,67.0854,0.0903,0.20445,0.00321512,0.625951,0
219,70.5136,0.1171,0.301782,0.0125581,0.791229,0
219,70.7213,0.1503,0.3101,0.013348,0.800031,0
219,70.8575,0.1444,0.316869,0.0138924,0.805528,0
219,71.2959,0.1446,0.337246,0.0157895,0.81577,0
220,52.7466,0.0098,0.0173104,1.56713e-05,0.171748,0
220,55.3582,0.0036,0.0277914,4.78546e-05,0.212734,0
220,63.2,0.0334,0.099802,0.000899735,0.427514,0
220,74.6778,0.3254,0.417026,0.0621327,0.90813,0
220,75.1024,0.3429,0.440416,0.0675446,0.91537,0
220,75.6336,0.3668,0.468455,0.0767534,0.9264,0
220,79.8263,0.6103,0.631698,0.166465,0.976541,0
220,84.7837,0.8469,0.806492,0.339987,0.994849,0
221,57.655,0.1162,0.0389142,0.00018997,0.250488,0
221,60.6494,0.1484,0.062379,0.000579894,0.3344,0
221,72.2969,0.3524,0.301578,0.0283653,0.84797,0
221,77.8348,0.4896,0.520046,0.103209,0.968016,0
221,79.2614,0.5049,0.575954,0.123763,0.979408,0
221,79.6975,0.5586,0.59461,0.130721,0.981718,0
221,81.2228,0.5694,0.657077,0.196183,0.988126,0
222,65.7306,0.0137,0.15552,0.00549269,0.546005,0
222,65.8869,0.0024,0.159052,0.00584267,0.550574,0
222,67.5451,0.0021,0.194221,0.009862,0.605877,0
222,72.4628,0.046,0.342334,0.034194,0.834146,0
222,75.4395,0.1122,0.435875,0.0736064,0.905812,0
223,55.9761,0.0795,0.0312088,0.000118623,0.216792,0
223,56.2767,0.1053,0.0326844,0.000132336,0.221904,0
223,58.0328,0.1188,0.0436644,0.000266275,0.262421,0
223,61.8794,0.1432,0.082426,0.00104535,0.393584,0
223,64.1738,0.1959,0.112437,0.00212829,0.499012,0
223,67.2673,0.2224,0.174201,0.00521707,0.635368,0
223,78.8227,0.4477,0.582453,0.115855,0.979623,0
223,82.4839,0.5425,0.723539,0.230122,0.993222,0
223,83.0526,0.5545,0.741935,0.248803,0.994233,0
224,48.125,0.0545,0.0101055,3.91812e-06,0.114726,0
224,48.7442,0.0566,0.0110767,4.88937e-06,0.121308,0
224,50.4048,0.0435,0.0141307,8.04769e-06,0.142356,0
224,50.4438,0.0593,0.0142205,8.17267e-06,0.142937,0
224,61.0548,0.1095,0.0759296,0.000550289,0.3579,0
224,62.2558,0.1175,0.0897687,0.000802251,0.399198,0
224,65.4011,0.1252,0.143278,0.00279426,0.528713,0
224,65.6076,0.1196,0.148201,0.00313714,0.539768,0
225,56.0299,0.14,0.0248164,0.000157695,0.213551,0
225,60.3057,0.1608,0.0508166,0.000623909,0.319913,0
225,64.9418,0.2108,0.110294,0.00261692,0.480545,0
225,66.2033,0.2181,0.13752,0.00370234,0.538443,0
225,79.3123,0.365,0.584749,0.148967,0.973261,0
225,81.829,0.3794,0.679114,0.238233,0.989408,0
226,63.5357,0.2292,0.112221,0.00312603,0.489293,0
226,67.8313,0.4655,0.207484,0.0102903,0.7228,0
226,69.6522,0.5719,0.260862,0.0166576,0.806046,0
226,70.8871,0.6556,0.299864,0.0228627,0.849221,0
226,71.6593,0.6973,0.326736,0.0260338,0.87223,0
226,76.9118,0.9014,0.53189,0.080158,0.964732,0
227,60.4243,0.1189,0.0684199,0.000427981,0.306459,0
227,63.554,0.17,0.105551,0.00109991,0.405284,0
227,66.9376,0.2155,0.177245,0.00286772,0.560793,0
227,68.4005,0.2245,0.219691,0.00649414,0.652686,0
227,69.2026,0.2603,0.24088,0.00875885,0.684473,0
227,70.3581,0.2545,0.276499,0.013647,0.738598,0
227,73.1985,0.307,0.377392,0.0330798,0.870127,0
227,78.6303,0.4299,0.592257,0.118647,0.96529,0
228,64.1643,0.1606,0.115625,0.0017733,0.529676,0
228,64.2815,0.1607,0.117444,0.00183459,0.532687,0
228,66.9504,0.2122,0.17247,0.0045457,0.674625,0
228,70.1843,0.2687,0.275321,0.0137944,0.816792,0
228,70.7162,0.2684,0.292348,0.0155954,0.83402,0
228,72.57,0.3112,0.34628,0.0263726,0.880393,0
228,73.8515,0.3291,0.393022,0.0390184,0.920017,0
228,76.3551,0.3878,0.497406,0.0685407,0.958091,0
228,79.0618,0.4443,0.591502,0.132365,0.982364,0
229,51.0041,0.0766,0.00974587,1.90383e-05,0.166647,0
229,53.0182,0.1014,0.0141445,3.81137e-05,0.188265,0
229,66.3022,0.292,0.148951,0.00370158,0.546727,0
229,69.7164,0.3764,0.250846,0.00944482,0.728565,0
229,75.8512,0.5328,0.470611,0.0546089,0.931097,0
229,79.4578,0.6401,0.61186,0.12852,0.971108,0
229,82.2146,0.6893,0.703495,0.221213,0.988441,0
229,84.3954,0.7265,0.773309,0.299781,0.993891,0
229,86.0964,0.7764,0.816392,0.366399,0.996193,0
230,57.7332,-0.0011,0.0368011,9.43437e-05,0.271888,0
230,61.341,-0.0158,0.0693119,0.000539484,0.404665,0
230,63.2895,0.0234,0.0942333,0.0011628,0.492638,0
230,67.1587,0.0089,0.162741,0.00498166,0.676982,0
230,75.2641,0.0718,0.423489,0.0651739,0.939951,0
230,80.4879,0.2077,0.624226,0.188918,0.984284,0
230,80.9473,0.2126,0.640245,0.206592,0.986467,0
231,61.4869,0.0701,0.0722695,0.000536051,0.374134,0
231,67.1382,0.1978,0.173159,0.00436933,0.642401,0
231,68.9535,0.244,0.225939,0.00734832,0.720005,0
231,70.0038,0.2713,0.251959,0.00987699,0.760369,0
231,74.682,0.4856,0.419514,0.0446753,0.910677,0
232,47.7798,0.0122,0.0073468,1.88283e-06,0.128277,0
232,52.1743,0.0006,0.0175991,1.1772e-05,0.186559,0
232,68.0771,0.1418,0.205961,0.00634142,0.632703,0
232,74.2169,0.4894,0.421231,0.0384613,0.904189,0
232,75.4769,0.5806,0.465755,0.0537751,0.937972,0
232,77.1431,0.689,0.523189,0.0754676,0.963674,0
232,80.9333,0.8803,0.656411,0.174713,0.990215,0
233,58.4565,0.0798,0.0457737,0.000183599,0.254811,0
233,59.3244,0.1014,0.0545986,0.000276622,0.271606,0
233,62.2003,0.1722,0.0868195,0.000787437,0.369966,0
233,67.1555,0.4231,0.177292,0.00336269,0.598132,0
233,67.1578,0.4129,0.177334,0.00336496,0.598222,0
233,70.0384,0.5979,0.267556,0.00922467,0.755078,0
233,74.1546,0.7945,0.418888,0.0376308,0.897148,0
234,63.9395,0.2992,0.108163,0.0016324,0.453765,0
234,64.048,0.3019,0.110822,0.00169797,0.45997,0
234,66.8904,0.4029,0.169097,0.00474126,0.610667,0
234,68.9808,0.4963,0.217847,0.0105807,0.705612,0
234,69.4378,0.5084,0.233982,0.0118037,0.727079,0
234,75.6,0.7544,0.44313,0.0561017,0.932929,0
234,79.453,0.8376,0.590309,0.126309,0.9774,0
235,58.5221,0.1881,0.0467938,0.00032615,0.297063,0
235,59.7892,0.2156,0.0574473,0.000524646,0.325873,0
235,79.9354,0.7051,0.629308,0.207783,0.989007,0
235,82.0058,0.7361,0.701791,0.262567,0.994336,0
235,82.4556,0.7622,0.717481,0.27281,0.995022,0
235,88.7606,0.8672,0.889119,0.489231,0.999313,0
236,50.9631,-0.0057,0.0139979,1.37233e-05,0.153777,0
236,56.0674,0.0259,0.0338865,8.87095e-05,0.249615,0
236,58.7552,0.0291,0.0531806,0.000265879,0.310261,0
236,61.2499,0.0489,0.0769997,0.000821784,0.385762,0
236,75.5306,0.4001,0.458793,0.0456075,0.929134,0
236,79.7097,0.5996,0.616947,0.162651,0.979688,0
236,81.8405,0.6858,0.698754,0.23476,0.988058,0
236,84.0581,0.7616,0.774951,0.327907,0.993705,0
236,86.2088,0.8195,0.834857,0.423246,0.997231,0
237,58.3182,0.1763,0.0443836,0.000317952,0.32275,0
237,59.2091,0.1983,0.0507784,0.000428975,0.358927,0
237,68.8068,0.7442,0.208456,0.00955902,0.787673,0
237,70.2859,0.8027,0.255242,0.0155637,0.840176,0
237,70.7235,0.8314,0.269667,0.0175761,0.851376,0
237,78.3874,0.974,0.536615,0.134945,0.969479,0
237,81.3909,0.9856,0.668388,0.241989,0.986914,0
238,64.9471,0.051,0.141906,0.00208492,0.581435,0
238,65.1812,0.0483,0.147336,0.00227551,0.598487,0
238,68.3107,0.0718,0.230192,0.0069253,0.746965,0
238,69.095,0.0869,0.26025,0.00925996,0.773365,0
238,73.3688,0.1763,0.40192,0.0424021,0.907237,0
238,76.0714,0.2823,0.495694,0.0780142,0.949499,0
239,50.4914,0.0086,0.0108479,1.28626e-05,0.134252,0
239,57.9808,0.0286,0.0397359,0.000266531,0.258394,0
239,60.6555,0.0539,0.0628649,0.000781283,0.321166,0
239,64.3887,0.0924,0.114461,0.00321889,0.449163,0
239,72.7635,0.2333,0.349754,0.0307053,0.828485,0
239,81.0658,0.5527,0.649994,0.176265,0.984775,0
239,84.2756,0.6354,0.768389,0.288042,0.993845,0
239,87.4112,0.7665,0.852561,0.403821,0.997345,0
240,66.5041,0.2281,0.17776,0.00559771,0.614272,0
240,67.0706,0.2346,0.193363,0.00678741,0.647238,0
240,68.5329,0.2746,0.230573,0.0104318,0.728905,0
240,71.1761,0.3298,0.305959,0.0198317,0.850635,0
240,72.6332,0.3504,0.357192,0.0267046,0.880667,0
240,73.4202,0.3784,0.388045,0.032743,0.903555,0
240,73.5794,0.3507,0.394206,0.0340331,0.908101,0
240,74.2205,0.3733,0.421376,0.0409887,0.924384,0
240,74.8811,0.3884,0.449032,0.0505401,0.93669,0
241,60.9197,0.2966,0.0715532,0.000450456,0.352493,0
241,68.3357,0.5504,0.221374,0.00775621,0.667511,0
241,72.5799,0.6831,0.364002,0.0251601,0.829859,0
241,74.7712,0.7282,0.444138,0.0443681,0.900942,0
241,76.3243,0.7675,0.509873,0.0675349,0.928978,0
242,54.3482,0.0344,0.0228297,7.09969e-05,0.182545,0
242,62.4144,0.0905,0.0932061,0.00115023,0.363105,0
242,68.6718,0.2012,0.232592,0.00854523,0.684817,0
242,75.2203,0.3751,0.46883,0.0610897,0.914034,0
242,76.4338,0.4418,0.518968,0.0823451,0.934027,0
242,79.728,0.5608,0.639955,0.159771,0.972834,0
242,81.5384,0.6118,0.701218,0.19935,0.982964,0
242,84.2029,0.7082,0.793889,0.292572,0.992785,0
242,84.6416,0.7187,0.807608,0.309176,0.993789,0
243,65.9783,0.0865,0.164427,0.00223502,0.558641,0
243,66.403,0.0718,0.173672,0.0026268,0.57944,0
243,74.9804,0.1952,0.454068,0.0409786,0.907955,0
243,76.7754,0.2132,0.529908,0.0611954,0.939866,0
243,76.8918,0.2223,0.535946,0.0629889,0.941415,0
243,78.7185,0.2546,0.61332,0.0976036,0.962526,0
243,79.2566,0.2783,0.631153,0.111937,0.968336,0
244,57.4767,0.0842,0.0431503,0.000252869,0.248062,0
244,65.1314,0.1866,0.141141,0.0032105,0.547212,0
244,69.3276,0.2233,0.24526,0.0110738,0.762145,0
244,73.3767,0.3227,0.385566,0.03442,0.903867,0
244,76.7811,0.3883,0.511397,0.0692898,0.964283,0
244,78.5695,0.4359,0.575693,0.100902,0.976327,0
244,83.7497,0.577,0.762846,0.276158,0.995171,0
245,51.9522,0.1321,0.0123292,2.32592e-05,0.158048,0
245,57.3947,0.2108,0.0325604,0.000190857,0.253678,0
245,62.6032,0.2869,0.0804852,0.00141313,0.416147,0
245,65.0676,0.3436,0.118406,0.00301823,0.497125,0
245,80.7529,0.6778,0.614891,0.173269,0.985044,0
245,82.0837,0.7287,0.664199,0.209651,0.989471,0
246,67.9197,0.2138,0.185599,0.00468392,0.646631,0
246,68.6357,0.2417,0.208045,0.00567663,0.678339,0
246,68.6575,0.2436,0.208491,0.00570996,0.678819,0
246,74.8333,0.6141,0.413177,0.0361055,0.928904,0
246,77.0804,0.7475,0.491901,0.06581,0.967146,0
247,57.3029,0.1257,0.0326483,0.000158554,0.260118,0
247,60.6016,0.1582,0.0547028,0.000558851,0.330416,0
247,61.0429,0.1551,0.0601655,0.000640397,0.341619,0
247,67.376,0.2228,0.168742,0.00472296,0.576395,0
247,71.0875,0.2632,0.291964,0.0185338,0.762792,0
247,71.3359,0.2768,0.302558,0.0201818,0.774921,0
247,82.4916,0.4615,0.73284,0.254226,0.992276,0
247,82.9898,0.4782,0.747495,0.268609,0.993523,0
247,87.3955,0.5782,0.851227,0.415713,0.998767,0
248,63.8791,0.1293,0.0988441,0.00139381,0.443825,0
248,66.4256,0.1782,0.147526,0.00332395,0.563697,0
248,67.207,0.2049,0.163678,0.00407651,0.613438,0
248,67.932,0.2319,0.180598,0.00531824,0.65302,0
248,68.2034,0.228,0.188336,0.00578793,0.664828,0
248,74.5862,0.4646,0.398338,0.0445925,0.904442,0
248,76.2333,0.4972,0.466352,0.0692572,0.942069,0
248,76.4619,0.5221,0.477829,0.0724007,0.945154,0
249,53.6258,0.0792,0.020362,6.74199e-05,0.177144,0
249,65.5114,0.4979,0.135593,0.00398925,0.513648,0
249,69.4518,0.7052,0.233074,0.0128343,0.703552,0
249,73.9698,0.8737,0.400939,0.0529216,0.87349,0
249,74.247,0.8803,0.406061,0.0563993,0.881433,0
249,74.3243,0.8674,0.408878,0.0576208,0.883642,0
249,78.6096,0.954,0.578038,0.155093,0.969399,0
249,81.5515,0.9805,0.684198,0.266903,0.989347,0
249,83.2673,0.9794,0.737487,0.33052,0.993937,0
250,63.8141,0.3663,0.107366,0.0016197,0.529114,0
250,64.5119,0.4255,0.11865,0.00209995,0.57206,0
250,67.2718,0.5771,0.182214,0.00511969,0.70313,0
250,67.5825,0.5691,0.190625,0.00552786,0.717083,0
250,67.8283,0.5933,0.19757,0.00587384,0.73407,0
250,69.0457,0.6614,0.232709,0.00845145,0.784315,0
250,73.1146,0.8306,0.358459,0.0263417,0.897084,0
250,75.3079,0.8952,0.431528,0.051999,0.946168,0
250,75.4289,0.9094,0.436478,0.0534459,0.947665,0
